Player,Season,Points,Field Goal %,Three Pointer %,Free Throw %,ORB,Turnovers
Kawhi Leonard,2021,27,0.667,0.333,1,0,1
Kawhi Leonard,2021,17,0.615,0.5,,2,1
Kawhi Leonard,2021,32,0.591,0.6,1,0,3
Kawhi Leonard,2021,31,0.476,0.143,1,1,2
Kawhi Leonard,2021,34,0.583,0.444,1,1,0
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,24,0.533,0.333,1,0,0
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,28,0.533,0.333,1,0,1
Kawhi Leonard,2021,33,0.5,0.2,0.889,1,0
Kawhi Leonard,2021,24,0.643,0.5,0.75,0,4
Kawhi Leonard,2021,28,0.421,0,0.857,1,3
Kawhi Leonard,2021,20,0.429,0,0.5,1,2
Kawhi Leonard,2021,36,0.52,0.833,0.714,1,5
Kawhi Leonard,2021,33,0.667,0.167,0.8,0,0
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,29,0.417,0,0.9,2,2
Kawhi Leonard,2021,29,0.474,0.556,1,1,2
Kawhi Leonard,2021,32,0.65,0.429,0.5,1,1
Kawhi Leonard,2021,17,0.429,0.2,0.8,1,3
Kawhi Leonard,2021,30,0.615,0.6,1,0,4
Kawhi Leonard,2021,25,0.476,0.333,0.75,4,0
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,22,0.5,0.333,0.857,0,4
Kawhi Leonard,2021,28,0.588,0.714,1,0,4
Kawhi Leonard,2021,23,0.692,0.5,1,1,1
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,22,0.45,0.2,1,2,1
Kawhi Leonard,2021,20,0.429,0.25,0.25,2,2
Kawhi Leonard,2021,17,0.462,0,1,1,0
Kawhi Leonard,2021,25,0.571,0.75,1,0,2
Kawhi Leonard,2021,25,0.75,1,1,1,1
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,28,0.529,0.2,0.818,0,1
Kawhi Leonard,2021,23,0.476,0,0.75,4,3
Kawhi Leonard,2021,28,0.5,0.5,1,1,3
Kawhi Leonard,2021,24,0.455,0.5,1,6,2
Kawhi Leonard,2021,19,0.533,1,1,4,2
Kawhi Leonard,2021,29,0.556,0.25,0.889,1,1
Kawhi Leonard,2021,27,0.5,0.429,1,1,5
Kawhi Leonard,2021,31,0.55,0.5,0.857,0,2
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,15,0.545,0.333,1,0,3
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,16,0.583,0.667,,2,1
Kawhi Leonard,2021,13,0.5,0.5,1,0,3
Kawhi Leonard,2021,15,0.444,0.333,0.833,1,5
Kawhi Leonard,2021,29,0.346,0.444,1,0,1
Kawhi Leonard,2021,20,0.6,0,1,0,1
Kawhi Leonard,2021,16,0.556,0.5,0.8,0,3
Kawhi Leonard,2021,,,,,,
Kawhi Leonard,2021,,,,,,
Kenyon Martin,2004,26,0.5,1,0.625,2,3
Kenyon Martin,2004,11,0.556,,0.5,2,1
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,14,0.333,0,,2,1
Kenyon Martin,2004,21,0.6,,0.6,0,4
Kenyon Martin,2004,23,0.5,0.5,0.667,5,1
Kenyon Martin,2004,8,0.3,,0.667,3,3
Kenyon Martin,2004,26,0.632,,1,0,2
Kenyon Martin,2004,27,0.545,,0.75,4,1
Kenyon Martin,2004,9,0.333,,0.6,2,1
Kenyon Martin,2004,12,0.353,,0,1,2
Kenyon Martin,2004,18,0.421,0,1,2,4
Kenyon Martin,2004,10,0.357,0,,2,2
Kenyon Martin,2004,20,0.462,0,0.889,1,2
Kenyon Martin,2004,20,0.588,,,8,4
Kenyon Martin,2004,21,0.667,1,0.8,1,5
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,25,0.667,,0.25,1,3
Kenyon Martin,2004,16,0.571,0,,3,3
Kenyon Martin,2004,12,0.556,,1,1,5
Kenyon Martin,2004,22,0.7,,0.667,0,1
Kenyon Martin,2004,22,0.583,1,0.875,2,2
Kenyon Martin,2004,14,0.263,0,1,2,5
Kenyon Martin,2004,16,0.5,0,1,2,1
Kenyon Martin,2004,11,0.5,,0.429,3,1
Kenyon Martin,2004,23,0.5,,0.429,3,3
Kenyon Martin,2004,19,0.444,,0.5,0,4
Kenyon Martin,2004,17,0.545,1,0.75,0,3
Kenyon Martin,2004,16,0.438,0,0.5,2,2
Kenyon Martin,2004,13,0.313,,0.75,0,4
Kenyon Martin,2004,7,0.2,0,0.375,2,1
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,24,0.55,,0.5,2,2
Kenyon Martin,2004,17,0.615,,0.333,1,8
Kenyon Martin,2004,29,0.545,,0.833,2,0
Kenyon Martin,2004,7,0.25,,0.5,0,2
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,16,0.444,,0.615,3,2
Kenyon Martin,2004,20,0.75,,0.333,3,3
Kenyon Martin,2004,13,0.5,0,1,1,0
Kenyon Martin,2004,18,0.8,,0.667,2,1
Kenyon Martin,2004,27,0.556,,1,1,2
Kenyon Martin,2004,13,0.429,,0.5,1,5
Kenyon Martin,2004,24,0.625,,1,6,5
Kenyon Martin,2004,18,0.571,,0.667,4,1
Kenyon Martin,2004,29,0.474,0,0.917,4,1
Kenyon Martin,2004,13,0.294,,0.6,5,2
Kenyon Martin,2004,21,0.538,1,0.6,3,2
Kenyon Martin,2004,21,0.444,0,0.833,7,2
Kenyon Martin,2004,6,0.5,,,0,3
Kenyon Martin,2004,23,0.529,0,1,2,2
Kenyon Martin,2004,25,0.526,0,0.833,6,2
Kenyon Martin,2004,18,0.6,,,2,2
Kenyon Martin,2004,18,0.385,,0.615,2,7
Kenyon Martin,2004,11,0.5,,0.75,3,2
Kenyon Martin,2004,22,0.6,,0.8,1,5
Kenyon Martin,2004,11,0.333,0,1,1,5
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,9,0.273,,0.75,0,4
Kenyon Martin,2004,17,0.316,,0.833,2,3
Kenyon Martin,2004,28,0.688,,1,1,4
Kenyon Martin,2004,10,0.625,,0,0,3
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,8,0.375,,1,0,4
Kenyon Martin,2004,13,0.455,,0.375,2,1
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,4,1,,,1,4
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,6,0.375,,,1,1
Kenyon Martin,2004,14,0.556,,0.667,0,0
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,15,0.385,,0.833,0,0
Kenyon Martin,2004,,,,,,
Kenyon Martin,2004,11,0.385,0,0.5,5,1
Kenyon Martin,2004,8,0.429,,0.4,3,3
Kevin Durant,2019,27,0.429,0,0.9,1,3
Kevin Durant,2019,38,0.56,1,1,0,2
Kevin Durant,2019,20,0.368,0,0.857,0,4
Kevin Durant,2019,22,0.529,0.667,1,0,3
Kevin Durant,2019,30,0.722,0.333,1,0,3
Kevin Durant,2019,41,0.708,0.556,1,1,3
Kevin Durant,2019,34,0.55,0.333,0.909,0,3
Kevin Durant,2019,14,0.556,0.25,1,0,0
Kevin Durant,2019,24,0.588,0.667,0.667,0,2
Kevin Durant,2019,33,0.579,0.6,0.889,0,4
Kevin Durant,2019,22,0.636,0,1,0,0
Kevin Durant,2019,17,0.4,0.5,0.8,0,6
Kevin Durant,2019,28,0.6,1,1,1,2
Kevin Durant,2019,33,0.417,0.5,0.846,1,4
Kevin Durant,2019,29,0.391,0,1,0,4
Kevin Durant,2019,20,0.4,0,1,1,2
Kevin Durant,2019,32,0.458,0,0.909,0,4
Kevin Durant,2019,26,0.32,0.125,0.9,1,3
Kevin Durant,2019,27,0.5,0.2,1,1,6
Kevin Durant,2019,32,0.619,0.4,0.8,1,6
Kevin Durant,2019,,,,,,
Kevin Durant,2019,44,0.5,0.25,0.941,1,7
Kevin Durant,2019,49,0.485,0.4,1,0,4
Kevin Durant,2019,51,0.581,0.571,0.917,3,1
Kevin Durant,2019,28,0.474,0.143,1,0,2
Kevin Durant,2019,28,0.769,0.333,0.875,0,5
Kevin Durant,2019,25,0.563,0.571,0.75,0,4
Kevin Durant,2019,11,0.214,0.167,1,0,7
Kevin Durant,2019,22,0.467,0.571,1,1,2
Kevin Durant,2019,30,0.591,0.5,1,0,5
Kevin Durant,2019,33,0.45,0.5,0.917,2,4
Kevin Durant,2019,23,0.467,0.333,1,0,2
Kevin Durant,2019,30,0.435,0.286,0.889,1,5
Kevin Durant,2019,29,0.5,0.6,1,2,5
Kevin Durant,2019,35,0.526,0.429,0.8,0,1
Kevin Durant,2019,21,0.385,0.375,1,0,1
Kevin Durant,2019,26,0.478,0.286,0.5,1,2
Kevin Durant,2019,25,0.526,0,0.833,0,6
Kevin Durant,2019,25,0.571,0.75,0.667,0,4
Kevin Durant,2019,26,0.435,0.2,1,0,2
Kevin Durant,2019,29,0.55,0.429,0.8,0,1
Kevin Durant,2019,,,,,,
Kevin Durant,2019,24,0.5,0.286,0.889,1,6
Kevin Durant,2019,22,0.636,0.667,1,0,1
Kevin Durant,2019,28,0.476,0.5,0.857,0,2
Kevin Durant,2019,27,0.733,0.714,,0,1
Kevin Durant,2019,30,0.417,0.5,1,2,3
Kevin Durant,2019,24,0.615,0.286,0.667,0,5
Kevin Durant,2019,20,0.615,0.5,0.75,0,2
Kevin Durant,2019,21,0.5,0.25,1,0,4
Kevin Durant,2019,33,0.435,0.25,0.923,0,4
Kevin Durant,2019,16,0.333,0.2,1,2,3
Kevin Durant,2019,25,0.458,0.125,1,2,1
Kevin Durant,2019,21,0.615,0,1,1,2
Kevin Durant,2019,23,0.692,0.75,1,0,0
Kevin Durant,2019,21,0.545,0.333,0.8,1,4
Kevin Durant,2019,39,0.667,0.143,0.6,0,3
Kevin Durant,2019,28,0.579,0.167,0.714,0,0
Kevin Durant,2019,32,0.706,0.75,0.833,2,1
Kevin Durant,2019,28,0.5,0.2,1,1,3
Kevin Durant,2019,29,0.579,0.429,0.667,1,2
Kevin Durant,2019,20,0.467,0.444,1,0,1
Kevin Durant,2019,,,,,,
Kevin Durant,2019,29,0.429,0.25,0.8,0,2
Kevin Durant,2019,,,,,,
Kevin Durant,2019,34,0.458,0.286,0.714,0,4
Kevin Durant,2019,18,0.313,0,0.8,0,5
Kevin Durant,2019,26,0.667,1,1,0,0
Kevin Durant,2019,25,0.529,0.25,0.75,0,3
Kevin Durant,2019,,,,,,
Kevin Durant,2019,,,,,,
Kevin Durant,2019,24,0.5,0,1,0,3
Kevin Durant,2019,17,0.538,0.5,,0,2
Kevin Durant,2019,15,0.667,0.25,1,0,4
Kevin Durant,2019,25,0.36,0,1,0,1
Kevin Durant,2019,14,0.833,0.5,0.75,0,2
Kevin Durant,2019,28,0.923,1,1,1,2
Kevin Durant,2019,23,0.364,0.222,0.833,0,3
Kevin Durant,2019,11,1,1,,0,3
Kevin Durant,2019,21,0.692,0.4,1,0,0
Kevin Durant,2019,15,0.714,0.75,1,0,6
Kevin Durant,2019,15,0.5,0.333,,0,2
Kevin Durant,2019,16,0.857,0.5,0.75,0,1
Kevin Durant,2019,,,,,,
Kevin Durant,2019,,,,,,
Kevin Durant,2019,21,0.7,0,1,0,0
Kevin Garnett,2013,9,0.5,,1,1,5
Kevin Garnett,2013,15,0.429,,0.6,1,1
Kevin Garnett,2013,15,0.467,,0.5,0,1
Kevin Garnett,2013,20,0.438,,0.857,1,3
Kevin Garnett,2013,19,0.615,,0.75,2,1
Kevin Garnett,2013,18,0.6,,1,1,0
Kevin Garnett,2013,15,0.4,,1,0,0
Kevin Garnett,2013,11,0.4,,0.75,0,0
Kevin Garnett,2013,14,0.5,,1,1,2
Kevin Garnett,2013,15,0.857,,0.75,1,0
Kevin Garnett,2013,15,0.667,,0.6,1,3
Kevin Garnett,2013,14,0.5,,,0,0
Kevin Garnett,2013,18,0.455,,0.8,2,2
Kevin Garnett,2013,24,0.588,0,0.8,3,3
Kevin Garnett,2013,16,0.538,,1,2,3
Kevin Garnett,2013,10,0.625,,,0,2
Kevin Garnett,2013,17,0.545,,0.833,0,3
Kevin Garnett,2013,18,0.615,0,0.5,1,2
Kevin Garnett,2013,17,0.636,,0.75,2,3
Kevin Garnett,2013,19,0.818,,1,0,1
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,16,0.467,,1,0,1
Kevin Garnett,2013,14,0.5,,1,1,1
Kevin Garnett,2013,13,0.462,,0.5,1,0
Kevin Garnett,2013,10,0.5,,,1,1
Kevin Garnett,2013,12,0.556,0,0.667,0,2
Kevin Garnett,2013,12,0.273,0,,3,2
Kevin Garnett,2013,8,0.5,,,1,2
Kevin Garnett,2013,16,0.545,,1,0,2
Kevin Garnett,2013,6,0.5,,,0,2
Kevin Garnett,2013,16,0.538,,1,1,1
Kevin Garnett,2013,12,0.357,0,0.4,0,3
Kevin Garnett,2013,18,0.5,,1,1,2
Kevin Garnett,2013,14,0.583,,,0,3
Kevin Garnett,2013,19,0.545,,1,2,1
Kevin Garnett,2013,10,0.455,,,0,1
Kevin Garnett,2013,17,0.667,,1,0,2
Kevin Garnett,2013,7,0.182,,0.75,4,2
Kevin Garnett,2013,15,0.583,,0.5,0,3
Kevin Garnett,2013,16,0.313,0,0.6,1,1
Kevin Garnett,2013,16,0.455,,0.75,1,1
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,16,0.385,,1,0,2
Kevin Garnett,2013,8,0.333,0,0.5,1,1
Kevin Garnett,2013,24,0.611,,1,1,2
Kevin Garnett,2013,24,0.526,0,0.8,3,1
Kevin Garnett,2013,13,0.6,,1,0,1
Kevin Garnett,2013,14,0.583,,,4,0
Kevin Garnett,2013,12,0.556,,1,0,3
Kevin Garnett,2013,27,0.611,,1,0,2
Kevin Garnett,2013,15,0.6,,0.75,2,2
Kevin Garnett,2013,20,0.375,,1,3,1
Kevin Garnett,2013,16,0.385,,0.75,3,1
Kevin Garnett,2013,12,0.5,,,4,0
Kevin Garnett,2013,12,0.429,,0,2,1
Kevin Garnett,2013,12,0.429,,0,2,1
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,20,0.474,0,1,2,2
Kevin Garnett,2013,13,0.556,,1,1,2
Kevin Garnett,2013,7,0.2,,0.6,0,3
Kevin Garnett,2013,18,0.529,,,1,6
Kevin Garnett,2013,18,0.7,1,0.75,1,2
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,17,0.438,0.5,1,0,0
Kevin Garnett,2013,10,0.263,0,,3,2
Kevin Garnett,2013,5,0.2,0,0.5,1,1
Kevin Garnett,2013,12,0.625,,1,0,0
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,20,0.563,,1,1,0
Kevin Garnett,2013,16,0.5,,1,2,2
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,12,0.667,,,0,0
Kevin Garnett,2013,11,0.455,,1,2,3
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,14,0.875,,,0,1
Kevin Garnett,2013,,,,,,
Kevin Garnett,2013,,,,,,
Kevin Love,2014,31,0.421,0.375,0.75,4,1
Kevin Love,2014,24,0.583,0.6,0.875,1,1
Kevin Love,2014,34,0.526,0.25,0.8,2,4
Kevin Love,2014,17,0.4,0,1,4,3
Kevin Love,2014,25,0.4,0.25,1,7,3
Kevin Love,2014,32,0.571,0.5,1,6,2
Kevin Love,2014,25,0.471,0.444,1,1,3
Kevin Love,2014,23,0.421,0.5,0.75,5,3
Kevin Love,2014,33,0.625,0.25,0.857,2,0
Kevin Love,2014,28,0.5,0.286,0.857,2,3
Kevin Love,2014,23,0.438,0.5,1,2,7
Kevin Love,2014,25,0.471,0.4,0.556,6,3
Kevin Love,2014,10,0.143,0,0.6,4,5
Kevin Love,2014,17,0.455,0,1,6,1
Kevin Love,2014,27,0.5,0.4,1,6,2
Kevin Love,2014,20,0.3,0.2,0.875,4,5
Kevin Love,2014,19,0.368,0.333,1,5,2
Kevin Love,2014,21,0.429,0.4,0.636,3,1
Kevin Love,2014,16,0.286,0.5,0.714,3,1
Kevin Love,2014,,,,,,
Kevin Love,2014,,,,,,
Kevin Love,2014,26,0.4,0.667,1,6,4
Kevin Love,2014,26,0.429,0.167,0.875,4,3
Kevin Love,2014,42,0.556,0.889,1,4,1
Kevin Love,2014,30,0.524,0.5,1,2,3
Kevin Love,2014,27,0.36,0.182,0.636,5,1
Kevin Love,2014,29,0.556,0.571,0.833,2,4
Kevin Love,2014,25,0.5,0.286,1,4,0
Kevin Love,2014,45,0.652,0.333,0.867,3,4
Kevin Love,2014,25,0.444,0.286,1,1,0
Kevin Love,2014,33,0.647,0.667,0.778,2,2
Kevin Love,2014,36,0.583,0.286,0.75,4,1
Kevin Love,2014,21,0.368,0.143,0.75,2,2
Kevin Love,2014,30,0.524,0.556,0.429,2,7
Kevin Love,2014,26,0.583,0.571,0.8,1,1
Kevin Love,2014,15,0.2,0.2,1,2,0
Kevin Love,2014,19,0.6,0.5,0.714,2,1
Kevin Love,2014,14,0.214,0,0.727,1,1
Kevin Love,2014,27,0.563,0.667,0.833,3,1
Kevin Love,2014,16,0.368,0.333,0.5,4,1
Kevin Love,2014,18,0.5,0.5,0.545,2,1
Kevin Love,2014,,,,,,
Kevin Love,2014,19,0.467,0.167,0.8,3,2
Kevin Love,2014,26,0.389,0.2,0.786,5,2
Kevin Love,2014,15,0.333,0.333,1,1,4
Kevin Love,2014,31,0.471,0.143,1,0,3
Kevin Love,2014,30,0.423,0.167,0.778,5,3
Kevin Love,2014,28,0.6,0.429,1,2,2
Kevin Love,2014,43,0.545,0.667,0.944,6,3
Kevin Love,2014,31,0.421,0.4,0.722,3,3
Kevin Love,2014,,,,,,
Kevin Love,2014,26,0.3,0,0.824,4,2
Kevin Love,2014,,,,,,
Kevin Love,2014,31,0.391,0.167,1,3,4
Kevin Love,2014,32,0.55,0.545,1,2,1
Kevin Love,2014,42,0.636,0.5,0.9,1,3
Kevin Love,2014,37,0.55,0.6,0.9,3,1
Kevin Love,2014,31,0.524,0.25,0.778,2,4
Kevin Love,2014,33,0.455,0.5,0.714,3,3
Kevin Love,2014,22,0.333,0.4,0.857,1,3
Kevin Love,2014,33,0.476,0.333,0.846,3,4
Kevin Love,2014,19,0.353,0.3,0.667,3,2
Kevin Love,2014,,,,,,
Kevin Love,2014,28,0.556,0.429,0.833,5,2
Kevin Love,2014,26,0.409,0.444,1,3,0
Kevin Love,2014,27,0.455,0.333,0.571,2,0
Kevin Love,2014,18,0.412,0.5,0.5,0,0
Kevin Love,2014,26,0.6,0.5,0.714,1,4
Kevin Love,2014,35,0.55,0.4,0.786,1,4
Kevin Love,2014,29,0.526,0.556,1,1,1
Kevin Love,2014,36,0.407,0.3,0.917,5,3
Kevin Love,2014,16,0.333,0.25,1,1,3
Kevin Love,2014,14,0.556,0.5,1,0,5
Kevin Love,2014,22,0.6,0.6,0.778,0,4
Kevin Love,2014,14,0.357,0.333,0.75,4,2
Kevin Love,2014,20,0.381,0.25,0.667,5,4
Kevin Love,2014,24,0.6,0.4,0.8,4,2
Kevin Love,2014,28,0.407,0.222,0.8,4,4
Kevin Love,2014,,,,,,
Kevin Love,2014,19,0.333,0.333,1,2,4
Kevin Love,2014,17,0.35,0.25,1,1,3
Kevin Love,2014,,,,,,
Kevin Love,2014,43,0.522,0.444,0.882,4,3
Kevin Love,2014,,,,,,
Kevin Love,2014,40,0.458,0.556,0.813,2,6
Kevin Love,2014,19,0.267,0.111,0.833,0,5
Khris Middleton,2022,20,0.471,0.25,0.75,0,1
Khris Middleton,2022,10,0.286,0.167,1,0,4
Khris Middleton,2022,28,0.529,0.286,0.889,0,6
Khris Middleton,2022,27,0.529,0.667,0.875,1,5
Khris Middleton,2022,16,0.375,0.125,0.75,2,1
Khris Middleton,2022,19,0.381,0.286,1,0,4
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,16,0.333,0.333,0.857,0,0
Khris Middleton,2022,16,0.385,0.375,1,0,4
Khris Middleton,2022,13,0.444,0.6,0.5,0,1
Khris Middleton,2022,12,0.667,0.333,1,0,1
Khris Middleton,2022,11,0.294,0.25,,1,3
Khris Middleton,2022,17,0.455,0.444,1,0,6
Khris Middleton,2022,,,,,,
Khris Middleton,2022,14,0.462,0.2,1,0,3
Khris Middleton,2022,21,0.333,0.5,1,1,1
Khris Middleton,2022,22,0.4,0.4,0.8,1,3
Khris Middleton,2022,22,0.5,0.375,1,1,4
Khris Middleton,2022,21,0.438,0,0.875,0,3
Khris Middleton,2022,20,0.385,0.5,1,3,6
Khris Middleton,2022,21,0.333,0.455,0.8,1,3
Khris Middleton,2022,24,0.471,0.364,1,0,3
Khris Middleton,2022,4,0.25,0,,2,3
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,23,0.412,0.2,0.889,1,0
Khris Middleton,2022,26,0.571,0.667,1,0,5
Khris Middleton,2022,17,0.385,0.444,0.75,1,4
Khris Middleton,2022,21,0.571,0.4,0.6,1,4
Khris Middleton,2022,22,0.4,0.429,1,0,1
Khris Middleton,2022,,,,,,
Khris Middleton,2022,10,0.3,0.167,1,1,2
Khris Middleton,2022,25,0.563,0.333,0.75,2,4
Khris Middleton,2022,,,,,,
Khris Middleton,2022,20,0.4,0.556,1,0,2
Khris Middleton,2022,27,0.529,0.667,1,1,6
Khris Middleton,2022,27,0.526,0.429,1,2,7
Khris Middleton,2022,23,0.538,0.714,1,0,2
Khris Middleton,2022,16,0.25,0.333,0.889,0,3
Khris Middleton,2022,34,0.5,0.444,1,0,8
Khris Middleton,2022,27,0.556,0.167,1,0,1
Khris Middleton,2022,16,0.4,0.25,0.5,0,1
Khris Middleton,2022,34,0.6,0.714,1,1,2
Khris Middleton,2022,21,0.533,0.429,1,1,3
Khris Middleton,2022,20,0.389,0.143,1,1,3
Khris Middleton,2022,9,0.5,0.333,0,0,3
Khris Middleton,2022,13,0.333,0.286,0.75,1,1
Khris Middleton,2022,14,0.462,0.286,,1,1
Khris Middleton,2022,17,0.462,0.4,1,1,1
Khris Middleton,2022,21,0.421,0.3,0.667,1,4
Khris Middleton,2022,21,0.6,0.167,1,0,2
Khris Middleton,2022,16,0.2,0.125,0.9,0,4
Khris Middleton,2022,19,0.583,0.25,1,0,0
Khris Middleton,2022,19,0.3,0.167,0.833,1,2
Khris Middleton,2022,,,,,,
Khris Middleton,2022,25,0.615,0.6,0.75,1,2
Khris Middleton,2022,19,0.313,0.3,1,2,1
Khris Middleton,2022,26,0.4,0.5,1,1,3
Khris Middleton,2022,22,0.6,0.25,0.75,1,6
Khris Middleton,2022,44,0.593,0.556,1,0,3
Khris Middleton,2022,25,0.529,0.571,1,0,1
Khris Middleton,2022,23,0.529,0.333,1,0,1
Khris Middleton,2022,18,0.316,0.444,1,2,1
Khris Middleton,2022,23,0.438,0.4,0.875,0,4
Khris Middleton,2022,32,0.5,0.7,1,0,3
Khris Middleton,2022,15,0.462,0.429,,1,3
Khris Middleton,2022,,,,,,
Khris Middleton,2022,,,,,,
Khris Middleton,2022,16,0.313,0.25,1,0,5
Khris Middleton,2022,22,0.471,0.375,0.6,2,2
Khris Middleton,2022,16,0.333,0.286,1,0,4
Khris Middleton,2022,,,,,,
Khris Middleton,2022,11,0.214,0,0.833,1,3
Khris Middleton,2022,19,0.471,0.3,,0,4
Khris Middleton,2022,22,0.5,0.375,1,0,3
Khris Middleton,2022,,,,,,
Khris Middleton,2022,15,0.462,0.429,,0,0
Khris Middleton,2022,,,,,,
Kobe Bryant,2016,24,0.333,0.231,1,0,0
Kobe Bryant,2016,13,0.417,0.125,0.667,2,3
Kobe Bryant,2016,15,0.2,0.25,1,2,1
Kobe Bryant,2016,11,0.364,0.2,0.667,1,1
Kobe Bryant,2016,18,0.313,0.25,0.875,0,3
Kobe Bryant,2016,18,0.316,0.2,0.571,0,1
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,19,0.467,0.375,1,0,6
Kobe Bryant,2016,17,0.316,0.25,1,0,4
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,10,0.385,0,,0,3
Kobe Bryant,2016,18,0.273,0,0.857,1,0
Kobe Bryant,2016,4,0.071,0.143,0.5,0,3
Kobe Bryant,2016,21,0.35,0.2,0.857,0,1
Kobe Bryant,2016,13,0.2,0.286,0.75,1,1
Kobe Bryant,2016,20,0.269,0.235,0.5,1,3
Kobe Bryant,2016,31,0.417,0.364,0.875,0,2
Kobe Bryant,2016,14,0.211,0.2,0.8,0,2
Kobe Bryant,2016,5,0.133,0.167,,0,3
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,21,0.5,0.25,0.8,0,4
Kobe Bryant,2016,11,0.385,0.5,,0,2
Kobe Bryant,2016,12,0.417,0.2,0.5,1,2
Kobe Bryant,2016,25,0.563,0.444,1,2,0
Kobe Bryant,2016,22,0.467,0.429,1,0,2
Kobe Bryant,2016,22,0.563,0.333,0.286,1,2
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,31,0.455,0.222,0.818,1,1
Kobe Bryant,2016,19,0.318,0.286,1,1,2
Kobe Bryant,2016,12,0.4,0.6,0.25,0,3
Kobe Bryant,2016,19,0.4,0.25,0.833,0,3
Kobe Bryant,2016,20,0.25,0.25,0.875,1,3
Kobe Bryant,2016,15,0.278,0.4,0.6,1,4
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,28,0.526,0.333,0.75,1,3
Kobe Bryant,2016,19,0.4,0.2,1,2,2
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,7,0.333,0,0.5,0,1
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,8,0.267,0,,2,2
Kobe Bryant,2016,5,0.25,0,1,1,0
Kobe Bryant,2016,5,0.4,0.5,,0,4
Kobe Bryant,2016,15,0.308,0.286,1,2,2
Kobe Bryant,2016,5,0.222,0.25,,1,3
Kobe Bryant,2016,10,0.556,0,,0,5
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,10,0.308,0.286,,0,2
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,23,0.444,0.5,1,1,0
Kobe Bryant,2016,38,0.476,0.636,0.917,2,2
Kobe Bryant,2016,27,0.417,0.364,0.75,3,1
Kobe Bryant,2016,25,0.321,0.286,1,1,2
Kobe Bryant,2016,19,0.24,0.286,0.75,1,0
