Player,Season,Points,Field Goals,FG Attempts,FG%,Three Pointers,3P Attempts,3P%,Free Throws,FT Attempts,FT%,ORB,DRB,TRB,Assists,Blocks,Steals,Turnovers,Personal Fouls
Brook Lopez,2013,35,13,20,.650,0,0,,9,11,.818,5,6,11,1,1,0,2,5
Brook Lopez,2013,11,4,11,.364,0,0,,3,4,.750,4,1,5,2,1,1,3,2
Brook Lopez,2013,25,11,17,.647,0,0,,3,3,1.000,2,3,5,0,1,2,1,1
Brook Lopez,2013,27,8,15,.533,0,0,,11,14,.786,5,8,13,1,3,1,7,5
Brook Lopez,2013,18,7,12,.583,0,0,,4,4,1.000,3,2,5,2,2,0,1,3
Brook Lopez,2013,13,6,10,.600,0,0,,1,1,1.000,0,2,2,1,0,2,4,2
Brook Lopez,2013,13,5,16,.313,0,0,,3,4,.750,3,5,8,0,1,1,1,3
Brook Lopez,2013,15,5,14,.357,0,0,,5,8,.625,2,7,9,2,2,0,0,1
Brook Lopez,2013,22,6,12,.500,0,0,,10,10,1.000,3,6,9,0,2,1,0,1
Brook Lopez,2013,22,10,14,.714,0,0,,2,2,1.000,6,3,9,0,1,0,1,1
Brook Lopez,2013,20,7,12,.583,0,0,,6,8,.750,2,4,6,2,1,1,3,3
Brook Lopez,2013,,,,,,,,,,,,,,,,,,
Brook Lopez,2013,14,6,13,.462,0,0,,2,4,.500,5,6,11,1,4,0,4,3
Brook Lopez,2013,22,10,16,.625,0,0,,2,5,.400,3,4,7,1,2,0,2,1
Brook Lopez,2013,18,8,15,.533,0,0,,2,5,.400,2,2,4,0,3,0,4,1
Brook Lopez,2013,21,6,13,.462,0,0,,9,10,.900,4,3,7,0,5,0,0,3
Brook Lopez,2013,16,6,8,.750,0,0,,4,4,1.000,1,4,5,0,1,0,4,3
Brook Lopez,2013,21,8,13,.615,0,0,,5,6,.833,2,5,7,2,3,1,2,2
Brook Lopez,2013,20,9,16,.563,0,0,,2,4,.500,1,3,4,2,1,1,1,1
Brook Lopez,2013,30,11,25,.440,0,0,,8,10,.800,7,4,11,0,3,0,2,3
Brook Lopez,2013,17,8,14,.571,0,0,,1,2,.500,2,7,9,1,2,0,2,3
Brook Lopez,2013,13,3,11,.273,0,0,,7,9,.778,1,7,8,3,4,0,4,1
Brook Lopez,2013,18,8,13,.615,0,0,,2,2,1.000,4,5,9,4,2,0,3,1
Brook Lopez,2013,25,8,19,.421,0,0,,9,9,1.000,4,4,8,0,2,0,1,3
Brook Lopez,2013,23,9,15,.600,0,0,,5,5,1.000,3,5,8,0,0,0,3,2
Brook Lopez,2013,19,6,17,.353,0,0,,7,8,.875,5,4,9,1,3,1,0,0
Brook Lopez,2013,9,3,13,.231,0,0,,3,4,.750,1,0,1,1,1,0,2,1
Brook Lopez,2013,27,13,21,.619,0,0,,1,2,.500,3,3,6,1,1,0,1,2
Brook Lopez,2013,9,3,10,.300,0,0,,3,4,.750,2,2,4,1,1,0,2,1
Brook Lopez,2013,20,9,14,.643,0,0,,2,2,1.000,3,4,7,5,4,1,1,1
Brook Lopez,2013,19,8,14,.571,0,0,,3,3,1.000,3,6,9,1,1,1,1,2
Brook Lopez,2013,22,9,16,.563,0,0,,4,5,.800,1,2,3,1,3,1,0,1
Brook Lopez,2013,,,,,,,,,,,,,,,,,,
Brook Lopez,2013,16,6,7,.857,0,0,,4,4,1.000,1,4,5,1,3,0,2,2
Brook Lopez,2013,11,4,11,.364,0,0,,3,4,.750,3,4,7,0,2,0,1,5
Brook Lopez,2013,18,8,16,.500,0,0,,2,3,.667,2,7,9,2,2,0,0,1
Brook Lopez,2013,19,8,13,.615,0,0,,3,3,1.000,3,3,6,0,1,0,1,3
Brook Lopez,2013,26,10,15,.667,0,0,,6,8,.750,1,4,5,0,3,1,0,1
Brook Lopez,2013,17,7,19,.368,0,0,,3,4,.750,2,4,6,1,0,0,1,1
Brook Lopez,2013,18,7,10,.700,0,0,,4,5,.800,5,2,7,0,1,0,0,2
Brook Lopez,2013,38,15,22,.682,0,0,,8,10,.800,7,4,11,1,2,1,3,1
Brook Lopez,2013,18,9,14,.643,0,0,,0,2,.000,1,1,2,3,1,1,2,3
Brook Lopez,2013,21,6,16,.375,0,0,,9,10,.900,2,3,5,0,2,0,3,2
Brook Lopez,2013,28,12,22,.545,0,1,.000,4,6,.667,1,4,5,1,0,0,2,4
Brook Lopez,2013,11,4,15,.267,0,0,,3,9,.333,5,2,7,0,0,0,3,1
Brook Lopez,2013,27,11,16,.688,0,0,,5,6,.833,2,5,7,1,4,0,5,1
Brook Lopez,2013,14,4,9,.444,0,0,,6,6,1.000,4,2,6,1,2,0,1,2
Brook Lopez,2013,28,10,19,.526,0,0,,8,10,.800,1,4,5,1,2,1,2,1
Brook Lopez,2013,19,7,14,.500,0,0,,5,7,.714,3,2,5,0,4,2,1,2
Brook Lopez,2013,29,13,22,.591,0,0,,3,4,.750,6,5,11,3,3,0,2,1
Brook Lopez,2013,21,8,14,.571,0,0,,5,5,1.000,2,2,4,0,2,0,2,3
Brook Lopez,2013,24,10,16,.625,0,0,,4,6,.667,2,4,6,0,5,0,4,5
Brook Lopez,2013,16,7,19,.368,0,0,,2,6,.333,3,2,5,2,1,0,1,4
Brook Lopez,2013,,,,,,,,,,,,,,,,,,
Brook Lopez,2013,,,,,,,,,,,,,,,,,,
Brook Lopez,2013,20,7,15,.467,0,0,,6,6,1.000,5,4,9,1,0,1,1,1
Carlos Boozer,2008,32,12,21,.571,0,0,,8,9,.889,3,12,15,1,0,0,2,4
Carlos Boozer,2008,30,13,25,.520,0,0,,4,7,.571,6,10,16,3,0,0,5,4
Carlos Boozer,2008,12,5,10,.500,0,0,,2,2,1.000,6,5,11,6,1,1,5,3
Carlos Boozer,2008,23,9,18,.500,0,0,,5,5,1.000,3,9,12,6,1,2,5,5
Carlos Boozer,2008,23,10,19,.526,0,0,,3,3,1.000,3,9,12,1,1,0,2,3
Carlos Boozer,2008,27,10,19,.526,0,0,,7,11,.636,5,10,15,4,2,1,4,4
Carlos Boozer,2008,31,13,20,.650,0,0,,5,6,.833,4,3,7,3,0,1,0,4
Carlos Boozer,2008,32,13,18,.722,0,0,,6,9,.667,4,6,10,1,1,1,3,3
Carlos Boozer,2008,23,9,24,.375,0,0,,5,6,.833,4,10,14,1,1,2,1,1
Carlos Boozer,2008,26,10,21,.476,0,0,,6,6,1.000,4,7,11,1,1,0,2,4
Carlos Boozer,2008,19,9,18,.500,0,0,,1,2,.500,1,3,4,2,0,2,1,0
Carlos Boozer,2008,17,8,9,.889,0,0,,1,2,.500,1,5,6,1,1,0,1,3
Carlos Boozer,2008,19,7,16,.438,0,0,,5,6,.833,3,13,16,4,1,0,1,4
Carlos Boozer,2008,36,17,20,.850,0,0,,2,2,1.000,2,9,11,3,0,1,2,4
Carlos Boozer,2008,30,12,18,.667,0,0,,6,9,.667,5,7,12,3,1,2,1,4
Carlos Boozer,2008,26,12,17,.706,0,0,,2,2,1.000,2,5,7,4,0,1,2,5
Carlos Boozer,2008,,,,,,,,,,,,,,,,,,
Carlos Boozer,2008,24,10,18,.556,0,0,,4,6,.667,0,15,15,5,1,4,3,1
Carlos Boozer,2008,19,8,14,.571,0,0,,3,3,1.000,1,10,11,4,1,2,3,5
Carlos Boozer,2008,28,12,23,.522,0,1,.000,4,6,.667,4,13,17,4,0,2,9,5
Carlos Boozer,2008,,,,,,,,,,,,,,,,,,
Carlos Boozer,2008,24,11,15,.733,0,0,,2,3,.667,2,3,5,4,0,0,4,6
Carlos Boozer,2008,29,11,17,.647,0,0,,7,11,.636,4,9,13,1,0,2,4,4
Carlos Boozer,2008,24,12,24,.500,0,0,,0,0,,4,9,13,2,1,4,4,4
Carlos Boozer,2008,22,10,20,.500,0,0,,2,4,.500,3,9,12,6,0,4,0,6
Carlos Boozer,2008,21,10,16,.625,0,0,,1,1,1.000,2,14,16,5,0,2,4,5
Carlos Boozer,2008,39,15,24,.625,0,0,,9,14,.643,4,8,12,2,0,2,2,6
Carlos Boozer,2008,21,10,24,.417,0,0,,1,2,.500,5,10,15,2,2,2,3,5
Carlos Boozer,2008,24,9,18,.500,0,0,,6,7,.857,3,6,9,8,0,2,2,3
Carlos Boozer,2008,10,4,16,.250,0,0,,2,4,.500,2,8,10,3,0,0,2,5
Carlos Boozer,2008,21,8,13,.615,0,0,,5,7,.714,1,8,9,3,0,2,2,5
Carlos Boozer,2008,20,6,15,.400,0,0,,8,10,.800,3,8,11,2,0,2,2,2
Carlos Boozer,2008,19,9,13,.692,0,0,,1,4,.250,0,11,11,2,1,0,2,4
Carlos Boozer,2008,19,9,15,.600,0,0,,1,2,.500,3,6,9,1,0,0,1,5
Carlos Boozer,2008,22,10,16,.625,0,0,,2,2,1.000,2,7,9,0,0,1,2,4
Carlos Boozer,2008,6,3,16,.188,0,0,,0,2,.000,1,8,9,3,0,0,4,3
Carlos Boozer,2008,22,9,14,.643,0,0,,4,4,1.000,1,3,4,1,0,3,2,3
Carlos Boozer,2008,18,6,12,.500,0,0,,6,8,.750,0,1,1,2,1,1,4,2
Carlos Boozer,2008,15,5,15,.333,0,0,,5,5,1.000,2,8,10,2,0,0,5,6
Carlos Boozer,2008,21,9,15,.600,0,0,,3,4,.750,1,9,10,3,0,0,2,2
Carlos Boozer,2008,18,9,18,.500,0,0,,0,3,.000,3,8,11,2,1,0,3,3
Carlos Boozer,2008,,,,,,,,,,,,,,,,,,
Carlos Boozer,2008,19,9,12,.750,0,0,,1,1,1.000,1,9,10,3,0,1,1,2
Carlos Boozer,2008,12,4,13,.308,0,0,,4,4,1.000,3,9,12,2,0,2,2,2
Carlos Boozer,2008,33,15,19,.789,0,0,,3,4,.750,2,8,10,2,0,1,2,5
Carlos Boozer,2008,13,4,14,.286,0,0,,5,6,.833,1,9,10,2,0,1,0,3
Carlos Boozer,2008,23,10,18,.556,0,0,,3,4,.750,0,7,7,7,1,2,2,3
Carlos Boozer,2008,17,8,13,.615,0,0,,1,1,1.000,2,7,9,1,0,1,0,5
Carlos Boozer,2008,4,1,9,.111,0,0,,2,4,.500,1,8,9,5,0,1,2,5
Carlos Boozer,2008,19,8,18,.444,0,0,,3,4,.750,3,7,10,3,1,2,3,4
Carlos Boozer,2008,19,8,16,.500,0,0,,3,6,.500,4,13,17,1,0,0,1,3
Carlos Boozer,2008,8,3,15,.200,0,0,,2,4,.500,3,8,11,4,2,2,3,1
Carlos Boozer,2008,23,8,16,.500,0,0,,7,7,1.000,1,11,12,3,0,3,2,4
Carlos Boozer,2008,22,9,15,.600,0,0,,4,6,.667,2,10,12,1,0,0,4,4
Carlos Boozer,2008,22,9,17,.529,0,0,,4,6,.667,3,8,11,10,0,5,0,4
Carlos Boozer,2008,16,6,12,.500,0,0,,4,4,1.000,2,10,12,3,1,0,6,5
Carlos Boozer,2008,22,9,15,.600,0,0,,4,7,.571,4,6,10,4,0,0,3,2
Carlos Boozer,2008,21,10,19,.526,0,0,,1,1,1.000,2,10,12,4,0,3,3,3
Carlos Boozer,2008,34,9,16,.563,0,0,,16,18,.889,1,7,8,3,1,1,6,3
Carlos Boozer,2008,18,9,17,.529,0,0,,0,0,,4,11,15,3,1,0,6,3
Carlos Boozer,2008,10,5,6,.833,0,0,,0,0,,1,8,9,0,0,0,3,3
Carlos Boozer,2008,18,8,14,.571,0,0,,2,6,.333,2,7,9,3,0,2,1,5
Carlos Boozer,2008,,,,,,,,,,,,,,,,,,
Carlos Boozer,2008,28,12,19,.632,0,0,,4,4,1.000,1,6,7,4,0,3,2,6
Carlos Boozer,2008,16,7,10,.700,0,0,,2,4,.500,1,13,14,3,0,1,1,2
Carlos Boozer,2008,23,7,11,.636,0,0,,9,10,.900,1,2,3,1,0,0,4,6
Carlos Boozer,2008,23,10,15,.667,0,0,,3,6,.500,2,9,11,3,0,0,2,3
Carlos Boozer,2008,10,5,14,.357,0,0,,0,4,.000,1,8,9,2,2,2,3,4
Carlos Boozer,2008,20,8,15,.533,0,0,,4,5,.800,0,11,11,3,0,2,5,4
Carlos Boozer,2008,17,6,16,.375,0,0,,5,5,1.000,3,9,12,2,0,2,3,4
Carlos Boozer,2008,41,15,19,.789,0,0,,11,13,.846,6,3,9,2,1,1,2,3
Carlos Boozer,2008,13,6,10,.600,0,0,,1,2,.500,0,10,10,1,1,3,3,3
Carlos Boozer,2008,23,9,19,.474,0,0,,5,7,.714,5,10,15,3,0,0,0,3
Carlos Boozer,2008,26,9,16,.563,0,0,,8,10,.800,6,7,13,0,0,1,1,5
Carlos Boozer,2008,28,10,17,.588,0,0,,8,9,.889,4,9,13,3,2,1,2,3
Carlos Boozer,2008,34,16,22,.727,0,0,,2,3,.667,3,14,17,3,1,2,3,2
Carlos Boozer,2008,25,12,18,.667,0,0,,1,1,1.000,4,6,10,3,0,1,4,4
Carlos Boozer,2008,19,9,13,.692,0,0,,1,1,1.000,1,1,2,1,2,0,3,4
Carlos Boozer,2008,12,5,12,.417,0,0,,2,2,1.000,2,5,7,4,1,2,2,1
Carlos Boozer,2008,16,7,16,.438,0,0,,2,2,1.000,1,6,7,1,0,2,2,3
Carlos Boozer,2008,10,5,14,.357,0,0,,0,0,,2,4,6,1,1,1,3,2
Carlos Boozer,2008,10,4,9,.444,0,0,,2,4,.500,0,5,5,4,3,0,1,5
Carlos Boozer,2008,20,9,13,.692,0,0,,2,3,.667,2,4,6,7,0,0,1,2
Carlos Boozer,2008,,,,,,,,,,,,,,,,,,
Carlos Boozer,2008,21,9,13,.692,0,0,,3,4,.750,1,10,11,2,0,0,3,5
Carlos Boozer,2008,8,3,8,.375,0,0,,2,2,1.000,2,8,10,5,1,0,4,1
Carmelo Anthony,2017,19,8,18,.444,1,4,.250,2,2,1.000,1,4,5,3,0,1,4,5
Carmelo Anthony,2017,20,5,15,.333,1,5,.200,9,12,.750,0,6,6,5,0,0,3,2
Carmelo Anthony,2017,24,8,17,.471,2,6,.333,6,7,.857,0,2,2,1,0,4,2,2
Carmelo Anthony,2017,21,8,15,.533,1,4,.250,4,5,.800,1,6,7,1,0,1,5,3
Carmelo Anthony,2017,25,9,22,.409,2,6,.333,5,5,1.000,3,4,7,4,1,0,1,4
Carmelo Anthony,2017,28,12,20,.600,0,6,.000,4,6,.667,1,8,9,3,0,0,1,5
Carmelo Anthony,2017,22,9,22,.409,2,6,.333,2,2,1.000,1,7,8,2,1,1,0,3
Carmelo Anthony,2017,12,5,8,.625,1,1,1.000,1,1,1.000,0,2,2,1,0,0,1,2
Carmelo Anthony,2017,31,10,21,.476,3,7,.429,8,9,.889,0,6,6,4,0,0,1,5
Carmelo Anthony,2017,24,8,18,.444,3,6,.500,5,6,.833,2,6,8,3,2,0,3,3
Carmelo Anthony,2017,22,9,17,.529,4,6,.667,0,0,,1,4,5,3,0,1,2,0
Carmelo Anthony,2017,19,7,17,.412,1,8,.125,4,4,1.000,0,3,3,3,0,1,1,4
Carmelo Anthony,2017,31,12,22,.545,4,8,.500,3,3,1.000,2,5,7,3,0,2,3,4
Carmelo Anthony,2017,17,7,22,.318,3,9,.333,0,0,,2,4,6,0,1,1,1,3
Carmelo Anthony,2017,35,14,25,.560,3,6,.500,4,4,1.000,1,12,13,5,1,2,2,2
Carmelo Anthony,2017,18,7,25,.280,2,7,.286,2,2,1.000,1,7,8,2,0,0,2,2
Carmelo Anthony,2017,18,4,19,.211,0,1,.000,10,11,.909,1,8,9,2,1,1,1,1
Carmelo Anthony,2017,14,5,16,.313,1,6,.167,3,4,.750,1,3,4,2,0,3,3,3
Carmelo Anthony,2017,29,9,20,.450,5,10,.500,6,6,1.000,0,5,5,3,0,3,1,2
Carmelo Anthony,2017,20,8,20,.400,3,8,.375,1,2,.500,0,4,4,1,0,0,0,3
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,35,13,27,.481,3,9,.333,6,7,.857,1,2,3,2,1,0,1,2
Carmelo Anthony,2017,8,4,9,.444,0,2,.000,0,0,,1,3,4,2,1,0,3,4
Carmelo Anthony,2017,33,9,22,.409,3,10,.300,12,14,.857,0,7,7,4,1,1,2,3
Carmelo Anthony,2017,13,4,16,.250,0,4,.000,5,6,.833,0,7,7,7,0,2,4,2
Carmelo Anthony,2017,13,3,15,.200,0,2,.000,7,8,.875,0,6,6,5,0,0,0,2
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,29,10,14,.714,2,2,1.000,7,8,.875,1,3,4,3,0,1,4,4
Carmelo Anthony,2017,35,13,25,.520,7,11,.636,2,2,1.000,0,4,4,4,0,2,0,3
Carmelo Anthony,2017,15,5,17,.294,0,3,.000,5,5,1.000,1,7,8,3,0,1,1,2
Carmelo Anthony,2017,29,9,24,.375,2,7,.286,9,9,1.000,2,5,7,2,1,1,2,2
Carmelo Anthony,2017,10,4,9,.444,1,2,.500,1,2,.500,1,4,5,1,0,0,1,1
Carmelo Anthony,2017,26,8,22,.364,1,5,.200,9,10,.900,1,12,13,3,0,1,4,3
Carmelo Anthony,2017,7,3,11,.273,0,2,.000,1,2,.500,1,0,1,3,0,0,1,3
Carmelo Anthony,2017,19,6,17,.353,0,4,.000,7,8,.875,1,6,7,3,1,3,1,3
Carmelo Anthony,2017,30,10,23,.435,4,10,.400,6,8,.750,1,10,11,7,0,2,2,3
Carmelo Anthony,2017,26,8,20,.400,4,5,.800,6,9,.667,0,6,6,10,0,1,2,1
Carmelo Anthony,2017,17,6,14,.429,1,4,.250,4,5,.800,0,2,2,5,0,0,0,3
Carmelo Anthony,2017,18,7,15,.467,2,3,.667,2,3,.667,0,6,6,1,0,0,1,1
Carmelo Anthony,2017,28,11,25,.440,2,6,.333,4,4,1.000,1,1,2,1,3,1,1,1
Carmelo Anthony,2017,23,10,19,.526,2,6,.333,1,2,.500,1,8,9,6,1,0,1,3
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,18,7,14,.500,3,5,.600,1,2,.500,0,1,1,1,1,0,1,1
Carmelo Anthony,2017,30,10,16,.625,2,4,.500,8,11,.727,2,5,7,2,0,1,5,5
Carmelo Anthony,2017,13,5,14,.357,3,9,.333,0,0,,1,3,4,3,1,0,1,2
Carmelo Anthony,2017,34,13,27,.481,3,7,.429,5,7,.714,1,9,10,2,0,1,1,2
Carmelo Anthony,2017,31,9,17,.529,5,6,.833,8,10,.800,1,6,7,6,0,1,3,2
Carmelo Anthony,2017,26,9,17,.529,1,3,.333,7,8,.875,1,4,5,2,1,0,4,4
Carmelo Anthony,2017,30,13,24,.542,3,7,.429,1,2,.500,1,7,8,3,0,0,7,3
Carmelo Anthony,2017,18,8,26,.308,1,7,.143,1,3,.333,0,11,11,0,1,0,0,0
Carmelo Anthony,2017,45,18,36,.500,3,9,.333,6,7,.857,0,6,6,4,1,0,3,6
Carmelo Anthony,2017,26,10,17,.588,1,3,.333,5,5,1.000,1,4,5,0,0,0,1,1
Carmelo Anthony,2017,15,6,22,.273,1,6,.167,2,3,.667,2,1,3,0,0,1,3,1
Carmelo Anthony,2017,17,6,20,.300,1,6,.167,4,5,.800,2,4,6,2,1,2,2,4
Carmelo Anthony,2017,26,10,17,.588,0,2,.000,6,8,.750,0,3,3,5,0,1,4,3
Carmelo Anthony,2017,28,10,20,.500,3,7,.429,5,6,.833,2,7,9,1,2,1,1,5
Carmelo Anthony,2017,33,13,20,.650,6,10,.600,1,2,.500,1,5,6,4,0,2,2,2
Carmelo Anthony,2017,25,9,21,.429,3,5,.600,4,6,.667,1,6,7,2,0,0,4,2
Carmelo Anthony,2017,30,11,20,.550,6,7,.857,2,2,1.000,0,4,4,4,2,1,4,4
Carmelo Anthony,2017,20,9,25,.360,2,8,.250,0,0,,1,4,5,6,0,0,5,3
Carmelo Anthony,2017,37,15,25,.600,2,7,.286,5,7,.714,1,5,6,2,1,0,3,4
Carmelo Anthony,2017,24,9,26,.346,2,9,.222,4,4,1.000,1,3,4,2,0,1,3,1
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,17,4,16,.250,2,7,.286,7,8,.875,0,8,8,2,0,2,2,2
Carmelo Anthony,2017,18,5,18,.278,2,5,.400,6,6,1.000,1,5,6,2,2,2,2,3
Carmelo Anthony,2017,15,6,12,.500,1,4,.250,2,2,1.000,2,4,6,2,2,0,2,1
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,16,6,13,.462,2,5,.400,2,3,.667,2,2,4,3,0,1,2,5
Carmelo Anthony,2017,13,4,9,.444,3,6,.500,2,2,1.000,0,1,1,4,0,0,2,1
Carmelo Anthony,2017,27,10,26,.385,1,5,.200,6,7,.857,1,6,7,3,1,0,3,2
Carmelo Anthony,2017,22,8,17,.471,3,6,.500,3,5,.600,0,13,13,1,0,1,2,0
Carmelo Anthony,2017,17,6,18,.333,0,6,.000,5,5,1.000,0,6,6,5,1,1,1,5
Carmelo Anthony,2017,16,6,14,.429,1,5,.200,3,3,1.000,2,2,4,1,0,0,0,3
Carmelo Anthony,2017,16,5,13,.385,1,4,.250,5,5,1.000,1,2,3,3,0,1,1,3
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,21,8,15,.533,3,5,.600,2,2,1.000,0,3,3,5,0,3,4,2
Carmelo Anthony,2017,9,4,12,.333,1,5,.200,0,0,,0,7,7,1,0,0,2,2
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,23,9,25,.360,2,8,.250,3,4,.750,1,7,8,2,0,0,3,4
Carmelo Anthony,2017,23,7,19,.368,2,5,.400,7,9,.778,1,5,6,4,0,0,1,4
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,,,,,,,,,,,,,,,,,,
Carmelo Anthony,2017,17,7,15,.467,0,1,.000,3,3,1.000,1,2,3,1,1,0,1,2
Caron Butler,2007,23,9,15,.600,0,2,.000,5,7,.714,1,5,6,2,0,3,5,4
Caron Butler,2007,20,6,14,.429,0,2,.000,8,8,1.000,0,4,4,4,0,5,2,5
Caron Butler,2007,16,5,10,.500,1,1,1.000,5,7,.714,1,4,5,2,0,2,3,4
Caron Butler,2007,12,5,11,.455,1,2,.500,1,2,.500,2,2,4,5,0,2,1,5
Caron Butler,2007,14,5,13,.385,0,1,.000,4,6,.667,5,5,10,3,1,3,3,3
Caron Butler,2007,17,7,17,.412,0,2,.000,3,3,1.000,3,9,12,4,0,3,3,5
Caron Butler,2007,18,4,11,.364,0,1,.000,10,11,.909,1,4,5,3,0,1,2,2
Caron Butler,2007,24,9,15,.600,1,3,.333,5,5,1.000,0,7,7,2,1,1,3,4
Caron Butler,2007,11,5,15,.333,0,1,.000,1,1,1.000,5,5,10,1,1,0,5,3
Caron Butler,2007,12,4,9,.444,0,0,,4,4,1.000,3,8,11,0,0,0,4,2
Caron Butler,2007,14,5,14,.357,0,1,.000,4,4,1.000,6,6,12,2,0,2,5,3
Caron Butler,2007,22,9,21,.429,1,2,.500,3,3,1.000,2,11,13,6,0,1,3,3
Caron Butler,2007,25,12,16,.750,1,3,.333,0,0,,3,5,8,2,0,0,4,4
Caron Butler,2007,21,3,10,.300,0,1,.000,15,15,1.000,1,7,8,4,0,1,2,4
Caron Butler,2007,24,9,15,.600,0,1,.000,6,8,.750,2,5,7,6,1,1,3,3
Caron Butler,2007,21,8,15,.533,0,1,.000,5,6,.833,2,8,10,1,0,0,6,2
Caron Butler,2007,14,6,16,.375,1,1,1.000,1,1,1.000,4,5,9,7,0,0,2,3
Caron Butler,2007,10,5,13,.385,0,0,,0,0,,2,2,4,3,0,2,0,4
Caron Butler,2007,20,7,16,.438,0,1,.000,6,6,1.000,3,8,11,2,0,3,3,1
Caron Butler,2007,17,5,14,.357,0,2,.000,7,7,1.000,5,5,10,5,0,4,0,1
Caron Butler,2007,,,,,,,,,,,,,,,,,,
Caron Butler,2007,26,10,20,.500,0,3,.000,6,6,1.000,1,8,9,7,0,1,1,3
Caron Butler,2007,30,12,19,.632,1,2,.500,5,6,.833,3,6,9,4,2,4,3,3
Caron Butler,2007,27,7,14,.500,0,0,,13,15,.867,0,2,2,5,0,2,3,2
Caron Butler,2007,26,10,24,.417,1,3,.333,5,6,.833,3,7,10,6,0,2,1,5
Caron Butler,2007,23,9,20,.450,0,1,.000,5,7,.714,5,5,10,5,1,2,4,4
Caron Butler,2007,34,12,24,.500,1,1,1.000,9,9,1.000,3,7,10,2,0,3,2,4
Caron Butler,2007,19,8,16,.500,1,1,1.000,2,2,1.000,0,5,5,6,0,6,3,3
Caron Butler,2007,25,10,14,.714,0,1,.000,5,7,.714,1,5,6,2,0,1,4,4
Caron Butler,2007,20,8,12,.667,0,1,.000,4,6,.667,1,3,4,4,1,2,6,3
Caron Butler,2007,29,13,25,.520,2,2,1.000,1,1,1.000,5,8,13,4,0,1,1,3
Caron Butler,2007,29,13,17,.765,1,2,.500,2,2,1.000,2,5,7,9,1,2,4,3
Caron Butler,2007,27,13,18,.722,1,2,.500,0,0,,3,2,5,6,1,1,4,2
Caron Butler,2007,24,7,15,.467,2,2,1.000,8,9,.889,1,7,8,2,0,0,3,2
Caron Butler,2007,26,6,17,.353,0,2,.000,14,17,.824,3,7,10,7,1,3,4,5
Caron Butler,2007,18,9,18,.500,0,2,.000,0,0,,3,6,9,4,0,3,4,4
Caron Butler,2007,10,5,19,.263,0,0,,0,0,,8,4,12,1,0,2,2,4
Caron Butler,2007,21,7,16,.438,0,0,,7,7,1.000,2,5,7,3,1,4,1,4
Caron Butler,2007,27,11,22,.500,0,3,.000,5,6,.833,2,3,5,10,0,0,1,2
Caron Butler,2007,21,8,21,.381,0,0,,5,5,1.000,4,3,7,4,1,5,4,0
Caron Butler,2007,23,7,17,.412,0,1,.000,9,9,1.000,3,8,11,7,0,2,4,4
Caron Butler,2007,,,,,,,,,,,,,,,,,,
Caron Butler,2007,24,10,22,.455,0,1,.000,4,5,.800,3,2,5,0,0,4,2,4
Caron Butler,2007,8,1,9,.111,0,1,.000,6,6,1.000,1,6,7,3,0,1,1,3
Caron Butler,2007,21,9,18,.500,0,1,.000,3,4,.750,3,8,11,1,0,2,4,2
Caron Butler,2007,13,6,15,.400,0,2,.000,1,2,.500,2,3,5,3,0,5,1,2
Caron Butler,2007,21,8,14,.571,0,1,.000,5,6,.833,0,7,7,5,0,1,4,0
Caron Butler,2007,15,5,18,.278,0,0,,5,8,.625,5,5,10,7,1,4,1,2
Caron Butler,2007,38,14,23,.609,1,3,.333,9,10,.900,1,2,3,2,1,4,5,2
Caron Butler,2007,15,7,18,.389,0,0,,1,1,1.000,4,4,8,1,0,2,2,4
Caron Butler,2007,10,4,10,.400,0,0,,2,2,1.000,0,1,1,1,0,1,3,4
Caron Butler,2007,16,7,20,.350,0,2,.000,2,4,.500,0,4,4,8,0,5,4,1
Caron Butler,2007,15,4,10,.400,0,0,,7,7,1.000,0,4,4,2,1,0,3,2
Caron Butler,2007,25,10,20,.500,0,1,.000,5,6,.833,0,4,4,5,0,5,3,5
Caron Butler,2007,14,5,14,.357,0,0,,4,6,.667,2,5,7,4,1,0,2,4
Caron Butler,2007,,,,,,,,,,,,,,,,,,
Caron Butler,2007,,,,,,,,,,,,,,,,,,
Caron Butler,2007,,,,,,,,,,,,,,,,,,
Caron Butler,2007,4,1,10,.100,0,0,,2,2,1.000,4,4,8,5,0,3,4,2
Caron Butler,2007,20,7,15,.467,0,0,,6,7,.857,1,2,3,2,0,5,7,4
Caron Butler,2007,12,2,8,.250,0,0,,8,8,1.000,4,8,12,2,0,1,1,1
