Player,Highest Points,Lowest Points,Avg Points,Highest Field Goals,Lowest Field Goals,Avg Field Goals,Highest FG Attempts,Lowest FG Attempts,Avg FG Attempts,Highest FG%,Lowest FG%,Avg FG%,Highest Three Pointers,Lowest Three Pointers,Avg Three Pointers,Highest 3P Attempts,Lowest 3P Attempts,Avg 3P Attempts,Highest 3P%,Lowest 3P%,Avg 3P%,Highest Free Throws,Lowest Free Throws,Avg Free Throws,Highest FT Attempts,Lowest FT Attempts,Avg FT Attempts,Highest FT%,Lowest FT%,Avg FT%,Highest ORB,Lowest ORB,Avg ORB,Highest DRB,Lowest DRB,Avg DRB,Highest TRB,Lowest TRB,Avg TRB,Highest Assists,Lowest Assists,Avg Assists,Highest Blocks,Lowest Blocks,Avg Blocks,Highest Steals,Lowest Steals,Avg Steals,Highest Turnovers,Lowest Turnovers,Avg Turnovers,Highest Personal Fouls,Lowest Personal Fouls,Avg Personal Fouls
Joe Johnson,37.0,2.0,15.759493670886076,14.0,1.0,5.848101265822785,25.0,5.0,12.886075949367088,0.75,0.143,0.4427594936708861,10.0,0.0,2.050632911392405,14.0,1.0,5.113924050632911,1.0,0.0,0.3760632911392405,9.0,0.0,2.0126582278481013,11.0,0.0,2.4683544303797467,1.0,0.0,0.8224912280701754,3.0,0.0,0.6075949367088608,7.0,0.0,2.810126582278481,8.0,0.0,3.4177215189873418,8.0,0.0,2.7341772151898733,1.0,0.0,0.12658227848101267,3.0,0.0,0.5949367088607594,5.0,0.0,1.518987341772152,5.0,0.0,1.6329113924050633
Joel Embiid,59.0,12.0,33.07575757575758,20.0,5.0,11.030303030303031,32.0,7.0,20.12121212121212,0.8,0.28,0.5485151515151514,4.0,0.0,1.0,7.0,0.0,3.0303030303030303,1.0,0.0,0.29265625000000006,20.0,2.0,10.015151515151516,24.0,2.0,11.681818181818182,1.0,0.5,0.853530303030303,7.0,0.0,1.7121212121212122,17.0,3.0,8.43939393939394,19.0,5.0,10.151515151515152,10.0,1.0,4.151515151515151,7.0,0.0,1.696969696969697,4.0,0.0,1.0,8.0,1.0,3.4242424242424243,6.0,0.0,3.106060606060606
John Stockton,23.0,2.0,12.073170731707316,9.0,1.0,4.426829268292683,19.0,3.0,8.841463414634147,1.0,0.143,0.505780487804878,2.0,0.0,0.524390243902439,4.0,0.0,1.475609756097561,1.0,0.0,0.3504920634920635,11.0,0.0,2.6951219512195124,13.0,0.0,3.1341463414634148,1.0,0.0,0.845546875,3.0,0.0,0.5487804878048781,6.0,0.0,2.073170731707317,9.0,0.0,2.6219512195121952,18.0,2.0,8.573170731707316,1.0,0.0,0.18292682926829268,6.0,0.0,1.7439024390243902,6.0,0.0,2.182926829268293,5.0,0.0,2.341463414634146
John Wall,52.0,9.0,23.141025641025642,18.0,3.0,8.294871794871796,31.0,10.0,18.397435897435898,0.696,0.19,0.4484615384615385,5.0,0.0,1.141025641025641,8.0,1.0,3.4871794871794872,1.0,0.0,0.2964358974358974,14.0,0.0,5.410256410256411,19.0,0.0,6.756410256410256,1.0,0.333,0.8092105263157894,3.0,0.0,0.7564102564102564,9.0,0.0,3.423076923076923,11.0,0.0,4.17948717948718,20.0,3.0,10.653846153846153,3.0,0.0,0.6282051282051282,6.0,0.0,2.0128205128205128,11.0,0.0,4.128205128205129,5.0,0.0,1.935897435897436
Josh Howard,30.0,2.0,18.87142857142857,12.0,1.0,7.042857142857143,24.0,4.0,15.357142857142858,0.75,0.2,0.4523714285714286,4.0,0.0,1.3142857142857143,7.0,0.0,3.414285714285714,1.0,0.0,0.38567647058823523,9.0,0.0,3.4714285714285715,9.0,0.0,4.2,1.0,0.0,0.8031935483870968,6.0,0.0,1.8571428571428572,13.0,0.0,4.928571428571429,17.0,0.0,6.785714285714286,5.0,0.0,1.8142857142857143,3.0,0.0,0.8,4.0,0.0,1.1714285714285715,6.0,0.0,1.7571428571428571,6.0,0.0,2.5714285714285716
Jrue Holiday,51.0,6.0,19.253731343283583,20.0,2.0,7.313432835820896,30.0,6.0,15.26865671641791,0.75,0.133,0.47268656716417906,8.0,0.0,2.3582089552238807,12.0,2.0,6.134328358208955,0.8,0.0,0.36682089552238806,8.0,0.0,2.2686567164179103,10.0,0.0,2.6417910447761193,1.0,0.0,0.8560204081632653,6.0,0.0,1.1791044776119404,8.0,0.0,3.91044776119403,13.0,1.0,5.08955223880597,15.0,0.0,7.388059701492537,3.0,0.0,0.373134328358209,4.0,0.0,1.1791044776119404,8.0,0.0,2.9402985074626864,5.0,0.0,1.7313432835820894
Julius Randle,57.0,3.0,25.142857142857142,19.0,1.0,8.545454545454545,29.0,5.0,18.5974025974026,0.765,0.2,0.45310389610389606,8.0,0.0,2.831168831168831,14.0,2.0,8.25974025974026,0.667,0.0,0.30637662337662336,12.0,0.0,5.220779220779221,16.0,0.0,6.896103896103896,1.0,0.0,0.7627105263157895,7.0,0.0,1.8311688311688312,16.0,2.0,8.12987012987013,19.0,2.0,9.96103896103896,9.0,0.0,4.103896103896104,4.0,0.0,0.2727272727272727,4.0,0.0,0.6363636363636364,7.0,0.0,2.8051948051948052,6.0,0.0,3.0259740259740258
Karl Malone,41.0,2.0,23.185185185185187,15.0,1.0,8.271604938271604,29.0,1.0,16.604938271604937,1.0,0.188,0.5091975308641975,1.0,0.0,0.024691358024691357,1.0,0.0,0.06172839506172839,1.0,0.0,0.4,17.0,0.0,6.617283950617284,22.0,0.0,8.345679012345679,1.0,0.0,0.7912999999999999,5.0,0.0,1.4074074074074074,13.0,1.0,6.851851851851852,15.0,1.0,8.25925925925926,9.0,0.0,4.45679012345679,4.0,0.0,0.7654320987654321,4.0,0.0,1.1481481481481481,9.0,0.0,3.0123456790123457,5.0,0.0,2.6666666666666665
Karl-Anthony Towns,60.0,8.0,24.56756756756757,19.0,3.0,8.675675675675675,31.0,5.0,16.405405405405407,0.8,0.273,0.534445945945946,7.0,0.0,2.027027027027027,11.0,0.0,4.945945945945946,1.0,0.0,0.4087397260273973,15.0,0.0,5.1891891891891895,16.0,0.0,6.3108108108108105,1.0,0.429,0.8324305555555556,7.0,0.0,2.6216216216216215,15.0,2.0,7.202702702702703,17.0,3.0,9.824324324324325,10.0,0.0,3.635135135135135,4.0,0.0,1.1216216216216217,4.0,0.0,0.972972972972973,9.0,0.0,3.054054054054054,6.0,0.0,3.608108108108108
Kawhi Leonard,36.0,13.0,24.846153846153847,14.0,3.0,8.942307692307692,26.0,6.0,17.46153846153846,0.75,0.19,0.5214615384615385,7.0,0.0,1.9423076923076923,9.0,1.0,4.884615384615385,1.0,0.0,0.39121153846153855,12.0,0.0,5.019230769230769,14.0,0.0,5.673076923076923,1.0,0.25,0.8851632653061224,6.0,0.0,1.0576923076923077,12.0,1.0,5.423076923076923,16.0,2.0,6.480769230769231,10.0,2.0,5.173076923076923,3.0,0.0,0.40384615384615385,6.0,0.0,1.5576923076923077,7.0,0.0,2.019230769230769,5.0,0.0,1.5769230769230769
Kemba Walker,44.0,0.0,20.446428571428573,16.0,0.0,6.75,28.0,3.0,15.875,0.833,0.0,0.4159821428571429,8.0,0.0,3.2142857142857144,15.0,1.0,8.446428571428571,1.0,0.0,0.36058928571428567,14.0,0.0,3.732142857142857,15.0,0.0,4.321428571428571,1.0,0.5,0.8516153846153848,3.0,0.0,0.6428571428571429,9.0,0.0,3.232142857142857,11.0,1.0,3.875,11.0,1.0,4.785714285714286,2.0,0.0,0.5,4.0,0.0,0.8571428571428571,7.0,0.0,2.0892857142857144,5.0,0.0,1.625
Kenyon Martin,29.0,4.0,16.70769230769231,12.0,2.0,6.753846153846154,22.0,2.0,13.846153846153847,1.0,0.2,0.49456923076923087,2.0,0.0,0.1076923076923077,2.0,0.0,0.38461538461538464,1.0,0.0,0.25,11.0,0.0,3.0923076923076924,13.0,0.0,4.523076923076923,1.0,0.0,0.6820526315789475,8.0,0.0,2.046153846153846,18.0,1.0,7.446153846153846,21.0,2.0,9.492307692307692,7.0,0.0,2.4615384615384617,4.0,0.0,1.2615384615384615,5.0,0.0,1.4615384615384615,8.0,0.0,2.5846153846153848,6.0,0.0,3.5384615384615383
Kevin Durant,51.0,11.0,25.987179487179485,18.0,3.0,9.243589743589743,33.0,5.0,17.73076923076923,1.0,0.214,0.5437051282051282,5.0,0.0,1.7564102564102564,12.0,1.0,4.9743589743589745,1.0,0.0,0.37897435897435894,16.0,0.0,5.743589743589744,17.0,0.0,6.487179487179487,1.0,0.5,0.8981486486486485,3.0,0.0,0.4230769230769231,13.0,0.0,5.948717948717949,15.0,0.0,6.371794871794871,11.0,2.0,5.858974358974359,7.0,0.0,1.0769230769230769,3.0,0.0,0.7435897435897436,7.0,0.0,2.8846153846153846,6.0,0.0,1.9871794871794872
Kevin Garnett,27.0,5.0,14.764705882352942,11.0,2.0,6.205882352941177,24.0,6.0,12.5,0.875,0.182,0.5094411764705882,1.0,0.0,0.029411764705882353,3.0,0.0,0.23529411764705882,1.0,0.0,0.11538461538461539,8.0,0.0,2.323529411764706,10.0,0.0,2.9558823529411766,1.0,0.0,0.8019814814814815,4.0,0.0,1.1029411764705883,15.0,0.0,6.6911764705882355,18.0,0.0,7.794117647058823,6.0,0.0,2.338235294117647,5.0,0.0,0.9117647058823529,3.0,0.0,1.1470588235294117,6.0,0.0,1.6176470588235294,6.0,0.0,2.264705882352941
Kevin Love,45.0,10.0,26.103896103896105,15.0,2.0,8.441558441558442,27.0,9.0,18.454545454545453,0.652,0.143,0.4568181818181819,8.0,0.0,2.4675324675324677,11.0,2.0,6.558441558441558,0.889,0.0,0.3675844155844156,17.0,1.0,6.753246753246753,18.0,1.0,8.220779220779221,1.0,0.429,0.8372337662337664,7.0,0.0,2.909090909090909,16.0,4.0,9.597402597402597,19.0,6.0,12.506493506493506,10.0,0.0,4.428571428571429,3.0,0.0,0.45454545454545453,3.0,0.0,0.7662337662337663,7.0,0.0,2.5454545454545454,5.0,0.0,1.7662337662337662
Khris Middleton,44.0,4.0,20.075757575757574,16.0,2.0,6.848484848484849,27.0,6.0,15.469696969696969,0.667,0.2,0.4403636363636363,7.0,0.0,2.4545454545454546,12.0,1.0,6.575757575757576,0.714,0.0,0.36072727272727273,9.0,0.0,3.9242424242424243,10.0,0.0,4.409090909090909,1.0,0.0,0.8905333333333334,3.0,0.0,0.6212121212121212,11.0,1.0,4.7727272727272725,11.0,1.0,5.393939393939394,11.0,1.0,5.424242424242424,2.0,0.0,0.2727272727272727,5.0,0.0,1.1515151515151516,8.0,0.0,2.878787878787879,5.0,0.0,2.4242424242424243
Klay Thompson,52.0,5.0,21.53846153846154,18.0,2.0,8.397435897435898,31.0,7.0,17.974358974358974,0.85,0.125,0.461448717948718,14.0,0.0,3.08974358974359,24.0,2.0,7.67948717948718,1.0,0.0,0.3839102564102564,6.0,0.0,1.6538461538461537,7.0,0.0,2.0256410256410255,1.0,0.0,0.8065,3.0,0.0,0.47435897435897434,8.0,0.0,3.358974358974359,9.0,0.0,3.8333333333333335,8.0,0.0,2.3846153846153846,3.0,0.0,0.6025641025641025,4.0,0.0,1.0769230769230769,7.0,0.0,1.4743589743589745,5.0,0.0,2.0128205128205128
Kobe Bryant,60.0,2.0,17.59090909090909,22.0,1.0,6.03030303030303,50.0,2.0,16.863636363636363,0.688,0.071,0.35242424242424236,7.0,0.0,2.015151515151515,21.0,1.0,7.075757575757576,0.75,0.0,0.26886363636363636,11.0,0.0,3.515151515151515,12.0,0.0,4.257575757575758,1.0,0.25,0.8210701754385965,3.0,0.0,0.6212121212121212,10.0,0.0,3.121212121212121,12.0,0.0,3.742424242424242,9.0,0.0,2.787878787878788,2.0,0.0,0.19696969696969696,3.0,0.0,0.9393939393939394,6.0,0.0,1.9545454545454546,5.0,0.0,1.7424242424242424
Kyle Korver,27.0,0.0,12.146666666666667,8.0,0.0,3.8933333333333335,13.0,1.0,8.0,0.889,0.0,0.4754399999999999,7.0,0.0,2.9466666666666668,11.0,0.0,5.986666666666666,1.0,0.0,0.49444594594594604,7.0,0.0,1.4133333333333333,8.0,0.0,1.5733333333333333,1.0,0.0,0.8625,2.0,0.0,0.2,9.0,0.0,3.8533333333333335,10.0,0.0,4.053333333333334,7.0,0.0,2.6133333333333333,3.0,0.0,0.56,4.0,0.0,0.6933333333333334,5.0,0.0,1.4266666666666667,6.0,0.0,1.8666666666666667
Kyle Lowry,36.0,6.0,19.413793103448278,12.0,1.0,5.758620689655173,23.0,5.0,13.844827586206897,0.667,0.111,0.41013793103448276,6.0,0.0,2.8275862068965516,16.0,2.0,8.03448275862069,0.714,0.0,0.35212068965517246,13.0,0.0,5.068965517241379,15.0,0.0,5.913793103448276,1.0,0.5,0.8621249999999999,3.0,0.0,0.5517241379310345,13.0,0.0,4.482758620689655,14.0,1.0,5.0344827586206895,15.0,2.0,7.4655172413793105,2.0,0.0,0.4482758620689655,5.0,0.0,1.4137931034482758,9.0,0.0,3.0689655172413794,5.0,0.0,3.2758620689655173
Kyrie Irving,48.0,4.0,27.05,18.0,2.0,9.9,31.0,11.0,20.05,0.786,0.167,0.49281666666666657,8.0,0.0,3.1333333333333333,15.0,2.0,8.266666666666667,0.8,0.0,0.3698166666666667,12.0,0.0,4.116666666666666,12.0,0.0,4.55,1.0,0.5,0.9167543859649123,5.0,0.0,0.9833333333333333,9.0,0.0,4.083333333333333,11.0,1.0,5.066666666666666,10.0,0.0,5.516666666666667,4.0,0.0,0.75,4.0,0.0,1.1,6.0,0.0,2.1333333333333333,5.0,0.0,2.75
LaMarcus Aldridge,56.0,6.0,21.320987654320987,20.0,2.0,8.444444444444445,33.0,8.0,16.28395061728395,0.857,0.143,0.5128395061728395,1.0,0.0,0.12345679012345678,3.0,0.0,0.5185185185185185,1.0,0.0,0.23736363636363636,16.0,0.0,4.308641975308642,18.0,0.0,5.08641975308642,1.0,0.0,0.854986301369863,10.0,0.0,3.0987654320987654,15.0,1.0,6.08641975308642,19.0,2.0,9.185185185185185,7.0,0.0,2.3950617283950617,5.0,0.0,1.3209876543209877,3.0,0.0,0.5308641975308642,5.0,0.0,1.7777777777777777,5.0,0.0,2.2098765432098766
LaMelo Ball,38.0,2.0,20.106666666666666,13.0,0.0,7.173333333333333,25.0,3.0,16.72,0.714,0.0,0.42413333333333336,8.0,0.0,2.933333333333333,15.0,1.0,7.533333333333333,0.857,0.0,0.3673333333333333,10.0,0.0,2.8266666666666667,13.0,0.0,3.24,1.0,0.0,0.8829242424242425,5.0,0.0,1.44,16.0,0.0,5.24,17.0,0.0,6.68,15.0,1.0,7.613333333333333,2.0,0.0,0.4,5.0,0.0,1.5866666666666667,8.0,0.0,3.2666666666666666,6.0,0.0,3.16
Latrell Sprewell,32.0,5.0,17.714285714285715,12.0,1.0,6.805194805194805,24.0,9.0,15.831168831168831,0.727,0.091,0.4245584415584416,3.0,0.0,0.5324675324675324,5.0,0.0,1.7532467532467533,1.0,0.0,0.26591304347826084,9.0,0.0,3.5714285714285716,13.0,0.0,4.558441558441558,1.0,0.0,0.7848550724637682,3.0,0.0,0.6363636363636364,9.0,0.0,3.8701298701298703,11.0,0.0,4.5064935064935066,9.0,0.0,3.4935064935064934,2.0,0.0,0.36363636363636365,4.0,0.0,1.3766233766233766,8.0,0.0,2.831168831168831,6.0,0.0,2.064935064935065
Lauri Markkanen,49.0,13.0,25.62121212121212,16.0,3.0,8.651515151515152,28.0,9.0,17.348484848484848,0.833,0.136,0.5006060606060607,9.0,0.0,3.0303030303030303,15.0,3.0,7.742424242424242,0.75,0.0,0.3820454545454545,17.0,0.0,5.287878787878788,21.0,0.0,6.045454545454546,1.0,0.0,0.8502903225806452,7.0,0.0,1.9696969696969697,14.0,1.0,6.666666666666667,16.0,3.0,8.636363636363637,5.0,0.0,1.8636363636363635,4.0,0.0,0.5757575757575758,3.0,0.0,0.6363636363636364,6.0,0.0,1.9242424242424243,6.0,0.0,2.0757575757575757
LeBron James,48.0,13.0,28.90909090909091,18.0,5.0,11.072727272727272,30.0,11.0,22.163636363636364,0.667,0.25,0.49823636363636353,9.0,0.0,2.2,14.0,2.0,6.8545454545454545,0.75,0.0,0.2891636363636364,12.0,0.0,4.5636363636363635,15.0,1.0,5.945454545454545,1.0,0.0,0.7353818181818182,6.0,0.0,1.1818181818181819,13.0,2.0,7.127272727272727,17.0,2.0,8.309090909090909,11.0,3.0,6.818181818181818,2.0,0.0,0.5818181818181818,4.0,0.0,0.9090909090909091,9.0,0.0,3.2363636363636363,4.0,0.0,1.6
Luka Doncic,60.0,0.0,32.39393939393939,21.0,0.0,10.893939393939394,31.0,2.0,21.954545454545453,0.708,0.0,0.48536363636363633,7.0,0.0,2.803030303030303,16.0,1.0,8.196969696969697,0.667,0.0,0.3273030303030303,18.0,0.0,7.803030303030303,22.0,0.0,10.515151515151516,1.0,0.167,0.7300769230769231,5.0,0.0,0.8181818181818182,16.0,1.0,7.803030303030303,21.0,1.0,8.621212121212121,17.0,0.0,8.015151515151516,3.0,0.0,0.5,4.0,0.0,1.3636363636363635,7.0,0.0,3.5757575757575757,6.0,0.0,2.515151515151515
Luol Deng,33.0,3.0,16.493333333333332,13.0,1.0,6.213333333333333,24.0,6.0,14.573333333333334,0.778,0.167,0.4230533333333333,4.0,0.0,1.0,8.0,0.0,3.1066666666666665,1.0,0.0,0.2778591549295774,11.0,0.0,3.066666666666667,17.0,0.0,3.76,1.0,0.333,0.8474761904761906,7.0,0.0,2.16,11.0,0.0,4.1866666666666665,14.0,1.0,6.346666666666667,8.0,0.0,2.96,2.0,0.0,0.4266666666666667,4.0,0.0,1.08,5.0,0.0,1.92,5.0,0.0,1.4
Manu Ginobili,35.0,0.0,17.4125,11.0,0.0,5.5125,24.0,1.0,12.725,0.727,0.0,0.42921250000000005,5.0,0.0,1.925,12.0,0.0,5.5125,0.75,0.0,0.32574358974358975,14.0,0.0,4.4625,16.0,0.0,5.125,1.0,0.0,0.8493287671232878,3.0,0.0,0.525,8.0,0.0,3.1625,9.0,0.0,3.6875,9.0,0.0,4.9125,1.0,0.0,0.35,5.0,0.0,1.5375,6.0,0.0,2.175,5.0,0.0,2.0375
Marc Gasol,42.0,2.0,19.54054054054054,14.0,0.0,7.1891891891891895,25.0,6.0,15.675675675675675,0.824,0.0,0.4536891891891891,5.0,0.0,1.4054054054054055,10.0,1.0,3.6216216216216215,1.0,0.0,0.34143243243243243,10.0,0.0,3.7567567567567566,11.0,0.0,4.486486486486487,1.0,0.0,0.8280441176470589,3.0,0.0,0.8108108108108109,11.0,1.0,5.45945945945946,12.0,1.0,6.27027027027027,10.0,0.0,4.5675675675675675,5.0,0.0,1.337837837837838,3.0,0.0,0.9054054054054054,6.0,0.0,2.2432432432432434,6.0,0.0,2.310810810810811
Mehmet Okur,38.0,3.0,17.5625,13.0,1.0,6.125,27.0,4.0,13.2625,0.867,0.111,0.45843750000000005,5.0,0.0,1.6125,9.0,0.0,4.2,1.0,0.0,0.3713896103896104,10.0,0.0,3.7,11.0,0.0,4.8375,1.0,0.0,0.7426666666666667,6.0,0.0,2.0,11.0,0.0,5.2375,13.0,1.0,7.2375,6.0,0.0,1.95,3.0,0.0,0.475,3.0,0.0,0.45,6.0,0.0,1.5625,6.0,1.0,3.2125
Michael Finley,38.0,7.0,21.524390243902438,16.0,3.0,8.670731707317072,29.0,9.0,18.926829268292682,0.727,0.188,0.45764634146341454,5.0,0.0,1.1097560975609757,10.0,0.0,3.207317073170732,1.0,0.0,0.32362820512820517,11.0,0.0,3.073170731707317,14.0,0.0,3.9634146341463414,1.0,0.0,0.7847323943661972,5.0,0.0,1.329268292682927,12.0,0.0,3.8536585365853657,13.0,1.0,5.182926829268292,11.0,0.0,4.390243902439025,3.0,0.0,0.3902439024390244,10.0,0.0,1.4390243902439024,8.0,0.0,2.317073170731707,6.0,0.0,2.1219512195121952
Michael Jordan,45.0,2.0,20.0,18.0,1.0,8.28048780487805,33.0,5.0,18.621951219512194,0.8,0.111,0.43921951219512195,3.0,0.0,0.1951219512195122,4.0,0.0,0.6707317073170732,1.0,0.0,0.24769444444444444,13.0,0.0,3.2439024390243905,16.0,0.0,3.951219512195122,1.0,0.0,0.8338028169014085,5.0,0.0,0.8658536585365854,13.0,0.0,5.195121951219512,14.0,0.0,6.060975609756097,12.0,0.0,3.792682926829268,3.0,0.0,0.47560975609756095,6.0,0.0,1.5,9.0,0.0,2.1097560975609757,6.0,0.0,2.0853658536585367
Michael Redd,40.0,6.0,21.658536585365855,16.0,2.0,7.719512195121951,33.0,10.0,17.548780487804876,0.714,0.167,0.43792682926829263,6.0,0.0,1.548780487804878,10.0,1.0,4.426829268292683,1.0,0.0,0.3239146341463415,11.0,0.0,4.670731707317073,13.0,0.0,5.378048780487805,1.0,0.5,0.8749722222222223,7.0,0.0,1.4390243902439024,9.0,0.0,3.524390243902439,14.0,1.0,4.963414634146342,6.0,0.0,2.2560975609756095,1.0,0.0,0.07317073170731707,3.0,0.0,0.9878048780487805,4.0,0.0,1.4146341463414633,5.0,0.0,1.853658536585366
Mike Conley,33.0,5.0,16.215686274509803,11.0,2.0,5.568627450980392,20.0,7.0,12.549019607843137,0.667,0.154,0.438156862745098,7.0,0.0,2.7058823529411766,14.0,3.0,6.568627450980392,1.0,0.0,0.4182745098039215,7.0,0.0,2.372549019607843,8.0,0.0,2.784313725490196,1.0,0.0,0.8633589743589744,3.0,0.0,0.7058823529411765,7.0,0.0,2.764705882352941,10.0,0.0,3.4705882352941178,14.0,0.0,5.980392156862745,1.0,0.0,0.17647058823529413,4.0,0.0,1.3725490196078431,6.0,0.0,1.9411764705882353,5.0,0.0,1.9215686274509804
Mo Williams,44.0,5.0,17.814814814814813,18.0,2.0,6.493827160493828,26.0,3.0,13.901234567901234,0.778,0.214,0.4645555555555556,7.0,0.0,2.259259259259259,12.0,0.0,5.185185185185185,1.0,0.0,0.421675,9.0,0.0,2.567901234567901,11.0,0.0,2.814814814814815,1.0,0.0,0.9168732394366195,3.0,0.0,0.5802469135802469,7.0,0.0,2.8641975308641974,8.0,0.0,3.4444444444444446,11.0,0.0,4.061728395061729,2.0,0.0,0.1111111111111111,4.0,0.0,0.8518518518518519,5.0,0.0,2.2098765432098766,6.0,0.0,2.654320987654321
Nikola Jokic,43.0,6.0,24.492753623188406,17.0,2.0,9.36231884057971,26.0,4.0,14.81159420289855,1.0,0.3,0.6464782608695651,4.0,0.0,0.8260869565217391,9.0,0.0,2.1594202898550723,1.0,0.0,0.38459615384615387,16.0,0.0,4.942028985507246,18.0,0.0,6.0144927536231885,1.0,0.0,0.7987611940298507,8.0,0.0,2.420289855072464,20.0,2.0,9.420289855072463,27.0,4.0,11.840579710144928,16.0,3.0,9.826086956521738,4.0,0.0,0.6811594202898551,5.0,0.0,1.2608695652173914,10.0,0.0,3.579710144927536,5.0,0.0,2.5217391304347827
Nikola Vucevic,43.0,9.0,23.414285714285715,17.0,4.0,9.514285714285714,29.0,11.0,19.942857142857143,0.773,0.222,0.4778571428571429,6.0,0.0,2.5142857142857142,13.0,2.0,6.285714285714286,1.0,0.0,0.41332857142857143,7.0,0.0,1.8714285714285714,9.0,0.0,2.2285714285714286,1.0,0.0,0.8778,6.0,0.0,2.085714285714286,16.0,3.0,9.585714285714285,19.0,5.0,11.67142857142857,10.0,0.0,3.842857142857143,3.0,0.0,0.6857142857142857,5.0,0.0,0.9285714285714286,7.0,0.0,1.8,4.0,0.0,1.957142857142857
Pascal Siakam,52.0,11.0,24.225352112676056,17.0,4.0,8.873239436619718,27.0,10.0,18.492957746478872,0.846,0.222,0.47995774647887324,5.0,0.0,1.3098591549295775,9.0,0.0,4.042253521126761,1.0,0.0,0.319768115942029,16.0,0.0,5.169014084507042,18.0,0.0,6.676056338028169,1.0,0.0,0.7771884057971015,5.0,0.0,1.8450704225352113,15.0,0.0,5.985915492957746,15.0,2.0,7.830985915492958,13.0,1.0,5.845070422535211,3.0,0.0,0.5070422535211268,4.0,0.0,0.9154929577464789,6.0,0.0,2.380281690140845,6.0,1.0,3.211267605633803
Pau Gasol,31.0,1.0,16.48611111111111,13.0,0.0,6.486111111111111,23.0,5.0,13.819444444444445,0.722,0.0,0.4715694444444444,3.0,0.0,0.3333333333333333,5.0,0.0,0.9583333333333334,1.0,0.0,0.2687073170731707,10.0,0.0,3.1805555555555554,14.0,0.0,4.013888888888889,1.0,0.25,0.7860882352941176,7.0,0.0,2.1527777777777777,17.0,2.0,8.86111111111111,19.0,2.0,11.01388888888889,14.0,0.0,4.083333333333333,6.0,0.0,2.0277777777777777,2.0,0.0,0.5833333333333334,8.0,0.0,2.2777777777777777,6.0,0.0,2.0555555555555554
Paul George,45.0,3.0,23.785714285714285,16.0,1.0,8.196428571428571,31.0,9.0,17.928571428571427,0.737,0.111,0.4511607142857143,7.0,0.0,2.8214285714285716,14.0,3.0,7.607142857142857,0.667,0.0,0.35896428571428574,14.0,0.0,4.571428571428571,15.0,0.0,5.25,1.0,0.0,0.841061224489796,4.0,0.0,0.8035714285714286,10.0,1.0,5.303571428571429,11.0,1.0,6.107142857142857,12.0,1.0,5.142857142857143,2.0,0.0,0.35714285714285715,6.0,0.0,1.4821428571428572,10.0,0.0,3.142857142857143,5.0,0.0,2.8392857142857144
Paul Millsap,37.0,4.0,18.057971014492754,13.0,1.0,6.231884057971015,29.0,5.0,14.08695652173913,0.8,0.143,0.44350724637681155,3.0,0.0,1.0869565217391304,8.0,0.0,3.4927536231884058,1.0,0.0,0.2841911764705882,12.0,0.0,4.507246376811594,14.0,0.0,5.869565217391305,1.0,0.333,0.7783333333333334,8.0,0.0,1.608695652173913,11.0,1.0,6.115942028985507,19.0,2.0,7.72463768115942,10.0,0.0,3.652173913043478,5.0,0.0,0.8985507246376812,5.0,0.0,1.3043478260869565,6.0,0.0,2.289855072463768,5.0,0.0,2.6956521739130435
Paul Pierce,43.0,7.0,19.360655737704917,13.0,2.0,6.459016393442623,23.0,5.0,14.59016393442623,0.714,0.176,0.4455409836065574,4.0,0.0,1.639344262295082,10.0,1.0,4.475409836065574,1.0,0.0,0.3622295081967214,17.0,0.0,4.80327868852459,18.0,0.0,5.639344262295082,1.0,0.333,0.8646964285714286,3.0,0.0,0.6065573770491803,10.0,0.0,4.590163934426229,10.0,0.0,5.19672131147541,14.0,0.0,4.491803278688525,3.0,0.0,0.4262295081967213,4.0,0.0,1.1475409836065573,7.0,0.0,2.8360655737704916,6.0,0.0,2.4098360655737703
Peja Stojakovic,41.0,11.0,24.246913580246915,13.0,4.0,8.209876543209877,25.0,10.0,17.11111111111111,0.692,0.308,0.48141975308641966,7.0,0.0,2.962962962962963,13.0,0.0,6.839506172839506,0.833,0.0,0.42010126582278473,14.0,0.0,4.864197530864198,16.0,0.0,5.246913580246914,1.0,0.333,0.9289189189189191,6.0,0.0,1.123456790123457,11.0,1.0,5.148148148148148,12.0,1.0,6.271604938271605,7.0,0.0,2.1358024691358026,1.0,0.0,0.1728395061728395,6.0,0.0,1.3333333333333333,6.0,0.0,1.8888888888888888,5.0,0.0,1.962962962962963
Rajon Rondo,35.0,0.0,11.88679245283019,15.0,0.0,4.830188679245283,27.0,1.0,10.79245283018868,0.875,0.0,0.4298679245283019,2.0,0.0,0.18867924528301888,4.0,0.0,0.7924528301886793,1.0,0.0,0.20113793103448277,10.0,0.0,2.0377358490566038,13.0,0.0,3.4150943396226414,1.0,0.0,0.535,4.0,0.0,1.169811320754717,13.0,0.0,3.6792452830188678,17.0,0.0,4.849056603773585,20.0,2.0,11.69811320754717,1.0,0.0,0.05660377358490566,6.0,0.0,1.7924528301886793,8.0,0.0,3.641509433962264,5.0,0.0,1.8679245283018868
